ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Loan,Graphemes,Profile,Word_ID,original_script,comment_on_word_form,Borrowed,Borrowed_score,comment_on_borrowed,borrowed_base,loan_history,Analyzability,gloss,Simplicity_score,reference,relative_frequency,numeric_frequency,Age,Age_score,integration,salience,effect,register,contact_situation,calqued,grammatical_info,colonial_word,etymological_note,lexical_stratum,word_source
Dutch-2-35-1,5471,Dutch,2-35,vader,vader,v aː d ə r,,12,false,^vader$,Dutch,7218192097645946,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0776-800,1.0,,,,,,,noun,,,,
Dutch-2-36-1,5472,Dutch,2-36,moeder,moeder,m uː d ə r,,12,false,^moeder$,Dutch,72181920123412443,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-37-1,5473,Dutch,2-37,ouders,ouders,ɑu d ə r s,,12,false,^ouders$,Dutch,72181920919864108,,,5. no evidence for borrowing,0.0,,,,analyzable derived,oud-er-s [old-COMPARATIVE-PL],0.5,EWB 1997,,,1287,1.0,,,,,,,noun,,,,
Dutch-2-38-1,5474,Dutch,2-38,getrouwde man,getrouwde_man,x ə t r ɑu ʋ d ə + m ɑ n,,12,false,^getrouwde_man$,Dutch,72181920888838701,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[married man],0.5,WNT,,,1201-1300,1.0,,,,,,,noun,,,,
Dutch-2-39-1,5475,Dutch,2-39,getrouwde vrouw,getrouwde_vrouw,x ə t r ɑu ʋ d ə + v r ɑu ʋ,,12,false,^getrouwde_vrouw$,Dutch,72181920193332778,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[married woman],0.5,WNT,,,1201-1300,1.0,,,,,,,noun,,,,
Dutch-2-41-1,5476,Dutch,2-41,zoon,zoon,z oː n,,12,false,^zoon$,Dutch,72181920700084697,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0776-800,1.0,,,,,,,noun,,,,
Dutch-2-42-1,5477,Dutch,2-42,dochter,dochter,d ɔ x t ə r,,12,false,^dochter$,Dutch,72181920172532379,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-662-1,5614,Dutch,3-662,dolfijn,dolfijn,d ɔ l f ɛi n,,12,true,^dolfijn$,Dutch,72181920383884198,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1287,1.0,1. Highly integrated,present only since contact,Insertion,,French cultural influence [12],,noun,,,,
Dutch-2-43-1,5478,Dutch,2-43,kind,kind,k ɪ n t,,12,false,^kind$,Dutch,72181920450938140,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-44-1,5479,Dutch,2-44,broer,broer,b r uː r,,12,false,^broer$,Dutch,72181920909242341,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-444-1,5480,Dutch,2-444,broer,broer,b r uː r,,12,false,^broer$,Dutch,72181920909242341,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-445-1,5481,Dutch,2-445,broer,broer,b r uː r,,12,false,^broer$,Dutch,72181920909242341,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-45-1,5482,Dutch,2-45,zus(ter),zus(ter),z ʏ s,,12,false,^zus(ter)$,Dutch,7218192056748678,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,noun,,,,
Dutch-2-454-1,5483,Dutch,2-454,zus(ter),zus(ter),z ʏ s,,12,false,^zus(ter)$,Dutch,7218192056748678,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,noun,,,,
Dutch-2-455-1,5484,Dutch,2-455,zus(ter),zus(ter),z ʏ s,,12,false,^zus(ter)$,Dutch,7218192056748678,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,noun,,,,
Dutch-2-456-1,5485,Dutch,2-456,broer,broer,b r uː r,,12,false,^broer$,Dutch,72181920909242341,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-456-2,5486,Dutch,2-456,zus(ter),zus(ter),z ʏ s,,12,false,^zus(ter)$,Dutch,7218192056748678,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,noun,,,,
Dutch-2-458-1,5491,Dutch,2-458,tweeling,tweeling,t ʋ eː l ɪ ŋ,,12,false,^tweeling$,Dutch,72181920535279827,,,5. no evidence for borrowing,0.0,,,,analyzable derived,twee-ling [two-M],0.5,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-46-1,5492,Dutch,2-46,grootvader,grootvader,x r oː t f aː d ə r,,12,false,^grootvader$,Dutch,72181920566945705,,,5. no evidence for borrowing,0.0,,,,analyzable compound,groot-vader [great-father],0.5,EWB 1997,,,1545,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-461-1,5493,Dutch,2-461,man (1),man,m ɑ n,,12,false,^man$,Dutch,72181920170920788,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-47-1,5494,Dutch,2-47,grootmoeder,grootmoeder,x r oː t m uː d ə r,,12,false,^grootmoeder$,Dutch,72181920578788064,,,5. no evidence for borrowing,0.0,,,,analyzable compound,groot-moeder [great mother],0.5,EWB 1997,,,1482,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-471-1,5495,Dutch,2-471,vrouw (1),vrouw,v r ɑu ʋ,,12,false,^vrouw$,Dutch,721819206095825,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-48-1,5497,Dutch,2-48,kleinzoon,kleinzoon,k l ɛi n z oː n,,12,false,^kleinzoon$,Dutch,72181920298117539,,,5. no evidence for borrowing,0.0,,,,analyzable compound,klein-zoon [small-son],0.5,EWB 1997,,,1661,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-49-1,5498,Dutch,2-49,kleindochter,kleindochter,k l ɛi n d ɔ x t ə r,,12,false,^kleindochter$,Dutch,72181920893008874,,,5. no evidence for borrowing,0.0,,,,analyzable compound,klein-dochter [small-daughter],0.5,EWB 1997,,,1760,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-51-1,5500,Dutch,2-51,oom,oom,oː m,,12,false,^oom$,Dutch,72181920110416170,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-511-1,5501,Dutch,2-511,oom,oom,oː m,,12,false,^oom$,Dutch,72181920110416170,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-512-1,5502,Dutch,2-512,oom,oom,oː m,,12,false,^oom$,Dutch,72181920110416170,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-52-1,5503,Dutch,2-52,tante,tante,t ɑ n t ə,,12,true,^tante$,Dutch,72181920599066761,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1782,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],,noun,,,,
Dutch-2-521-1,5504,Dutch,2-521,tante,tante,t ɑ n t ə,,12,true,^tante$,Dutch,72181920599066761,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1782,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],,noun,,,,
Dutch-2-522-1,5505,Dutch,2-522,tante,tante,t ɑ n t ə,,12,true,^tante$,Dutch,72181920599066761,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1782,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],,noun,,,,
Dutch-2-53-1,5506,Dutch,2-53,neef,neef,n eː f,,12,false,^neef$,Dutch,72181920111144429,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-54-1,5507,Dutch,2-54,nicht,nicht,n ɪ x t,,12,false,^nicht$,Dutch,72181920369644066,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1220-1240,1.0,,,,,,,noun,,,,
Dutch-2-55-1,5510,Dutch,2-55,neef,neef,n eː f,,12,false,^neef$,Dutch,72181920111144429,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-55-2,5511,Dutch,2-55,nicht,nicht,n ɪ x t,,12,false,^nicht$,Dutch,72181920369644066,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1220-1240,1.0,,,,,,,noun,,,,
Dutch-2-56-1,5512,Dutch,2-56,voorouders,voorouders,v oː r ɑu d ə r s,,12,false,^voorouders$,Dutch,72181920470675907,,,5. no evidence for borrowing,0.0,,,,analyzable compound,voor-ouder-s [before-old-COMPARATIVE-PL],0.5,WNT,,,1562,0.9,,,,,,,noun,,,,
Dutch-2-57-1,5513,Dutch,2-57,nazaten,nazaten,n aː z aː t ə,,12,false,^nazaten$,Dutch,72181920522052598,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,na-zaten [na-?],0.75,EWB 1997,,,1425-1430,1.0,,,,,,,noun,,,,
Dutch-2-57-2,5514,Dutch,2-57,nakomelingen,nakomelingen,n aː k oː m ə l ɪ ŋ ə,,12,false,^nakomelingen$,Dutch,72181920688693504,,,5. no evidence for borrowing,0.0,,,,analyzable derived,na-kome-ling-en [after-come-M-PL],0.5,WNT,,,1291,1.0,,,,,,,noun,,,,
Dutch-2-61-1,5515,Dutch,2-61,schoonvader,schoonvader,s x oː n v aː d ə r,,12,false,^schoonvader$,Dutch,72181920535218379,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-vader [beautiful-father],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1477,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-611-1,5516,Dutch,2-611,schoonvader,schoonvader,s x oː n v aː d ə r,,12,false,^schoonvader$,Dutch,72181920535218379,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-vader [beautiful-father],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1477,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-62-1,5517,Dutch,2-62,schoonmoeder,schoonmoeder,s x oː n m uː d ə r,,12,false,^schoonmoeder$,Dutch,72181920844792507,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-moeder [beautiful-mother],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1477,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-621-1,5518,Dutch,2-621,schoonmoeder,schoonmoeder,s x oː n m uː d ə r,,12,false,^schoonmoeder$,Dutch,72181920844792507,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-moeder [beautiful-mother],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1477,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-63-1,5520,Dutch,2-63,schoonzoon,schoonzoon,s x oː n z oː n,,12,false,^schoonzoon$,Dutch,72181920325089665,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-zoon [beautiful-son],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1470,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-631-1,5521,Dutch,2-631,schoonzoon,schoonzoon,s x oː n z oː n,,12,false,^schoonzoon$,Dutch,72181920325089665,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-zoon [beautiful-son],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1470,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-64-1,5522,Dutch,2-64,schoondochter,schoondochter,s x oː n d ɔ x t ə r,,12,false,^schoondochter$,Dutch,7218192072842957,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-dochter [beautiful-daughter],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1477,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-641-1,5523,Dutch,2-641,schoondochter,schoondochter,s x oː n d ɔ x t ə r,,12,false,^schoondochter$,Dutch,7218192072842957,,,5. no evidence for borrowing,0.0,,,,analyzable compound,schoon-dochter [beautiful-daughter],0.5,"Van der Sijs, Leenwoordenboek 2005",,,1477,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,French cultural influence [12],4. Clearly calqued,noun,,,,
Dutch-2-71-1,5528,Dutch,2-71,stiefvader,stiefvader,s t iː f aː d ə r,,12,false,^stiefvader$,Dutch,72181920650668764,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,stief-vader [?-father],0.75,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-72-1,5529,Dutch,2-72,stiefmoeder,stiefmoeder,s t iː f m uː d ə r,,12,false,^stiefmoeder$,Dutch,72181920645120186,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,stief-moeder [?-mother],0.75,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-73-1,5530,Dutch,2-73,stiefzoon,stiefzoon,s t iː f s oː n,,12,false,^stiefzoon$,Dutch,72181920696070236,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,stief-zoon [?-son],0.75,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-74-1,5531,Dutch,2-74,stiefdochter,stiefdochter,s t iː v d ɔ x t ə r,,12,false,^stiefdochter$,Dutch,72181920396691050,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,stief-dochter [?-daughter],0.75,WNT,,,1240,1.0,,,,,,,noun,,,,
Dutch-2-75-1,5532,Dutch,2-75,wees,wees,ʋ eː s,,12,false,^wees$,Dutch,72181920248459926,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-76-1,5533,Dutch,2-76,weduwe,weduwe,ʋ eː d yː ʋ ə,,12,false,^weduwe$,Dutch,7218192084812001,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-2-77-1,5534,Dutch,2-77,weduwnaar,weduwnaar,ʋ eː d yː ʋ n aː r,,12,false,^weduwnaar$,Dutch,72181920144580558,,,5. no evidence for borrowing,0.0,,,,analyzable derived,weduwn-aar [widow-M],0.5,EWB 1997,,,1405-1422,1.0,,,,,,,noun,,,,
Dutch-2-81-1,5535,Dutch,2-81,familie,familie,f aː m iː l iː,,12,true,^familie$,Dutch,72181920834491148,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1566-1568,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,noun,,,,
Dutch-2-81-2,5536,Dutch,2-81,verwanten,verwanten,v ə r ʋ ɑ n t ə,,12,true,^verwanten$,Dutch,7218192043445274,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,EWB 1997,,,1588,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,High German influence [12],,noun,,,,
Dutch-2-82-1,5537,Dutch,2-82,gezin,gezin,x ə z ɪ n,,12,false,^gezin$,Dutch,72181920723976709,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1586,0.9,,,,,,,noun,,,,
Dutch-2-91-1,5538,Dutch,2-91,ik,ik,ɪ k,,12,false,^ik$,Dutch,72181920971873618,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0776-800,1.0,,,,,,,function word,,,,
Dutch-2-92-1,5539,Dutch,2-92,jij,jij,j ɛi,,12,false,^jij$,Dutch,72181920526247096,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1617,0.9,,,,,,,function word,,,,
Dutch-2-93-1,5540,Dutch,2-93,het,het,ə t,,12,false,^het$,Dutch,72181920447248058,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-2-93-2,5541,Dutch,2-93,hij,hij,h ɛi,,12,false,^hij$,Dutch,72181920288400812,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-2-93-3,5542,Dutch,2-93,zij (1),zij,z ɛi,,12,false,^zij$,Dutch,72181920559748683,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-2-94-1,5546,Dutch,2-94,wij,wij,ʋ ɛi,,12,false,^wij$,Dutch,72181920472282065,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-2-941-1,5547,Dutch,2-941,wij,wij,ʋ ɛi,,12,false,^wij$,Dutch,72181920472282065,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-2-942-1,5548,Dutch,2-942,wij,wij,ʋ ɛi,,12,false,^wij$,Dutch,72181920472282065,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-2-95-1,5549,Dutch,2-95,jullie,jullie,j ʏ l iː,,12,false,^jullie$,Dutch,72181920781409044,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1601-1700,0.9,,,,,,,function word,,,,
Dutch-2-96-1,5550,Dutch,2-96,zij (2),zij,z ɛi,,12,false,^zij$,Dutch,72181920766266310,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-3-11-1,5551,Dutch,3-11,dier,dier,d iː r,,12,false,^dier$,Dutch,72181920549673633,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-11-2,5552,Dutch,3-11,beest,beest,b eː s t,,12,true,^beest$,Dutch,72181920317874515,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1253,1.0,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,noun,,,,
Dutch-3-12-1,5553,Dutch,3-12,mannetjes-,mannetjes-,m ɑ n ə t j ə s,,12,false,^mannetjes-$,Dutch,72181920535110022,,,5. no evidence for borrowing,0.0,,,,analyzable derived,mann-etje-s [man-DIM-GEN],0.5,WNT,,,1727,0.9,,,,,,,first element in compositions,,,,
Dutch-3-13-1,5554,Dutch,3-13,vrouwtjes-,vrouwtjes-,v r ɑu ʋ t j ə s,,12,false,^vrouwtjes-$,Dutch,72181920671917602,,,5. no evidence for borrowing,0.0,,,,analyzable derived,vrouw-tje-s [female-DIM-GEN],0.5,WNT,,,1632,0.9,,,,,,,first element in compositions,,,,
Dutch-3-15-1,5555,Dutch,3-15,vee,vee,v eː,,12,false,^vee$,Dutch,72181920486153045,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-16-1,5556,Dutch,3-16,weide,weide,ʋ ɛi d ə,,12,false,^weide$,Dutch,7218192070083396,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-18-1,5557,Dutch,3-18,herder,herder,h ɛ r d ə r,,12,false,^herder$,Dutch,72181920604471741,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-3-19-1,5558,Dutch,3-19,stal,stal,s t ɑ l,,12,false,^stal$,Dutch,72181920397008026,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-2-1,5559,Dutch,3-2,rund,rund,r ʏ n t,,12,false,^rund$,Dutch,72181920155493728,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1377-1378,1.0,,,,,,,noun,,,,
Dutch-3-21-1,5560,Dutch,3-21,stier,stier,s t iː r,,12,false,^stier$,Dutch,72181920556421930,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-22-1,5561,Dutch,3-22,os,os,ɔ s,,12,false,^os$,Dutch,72181920580427996,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-23-1,5562,Dutch,3-23,koe,koe,k uː,,12,false,^koe$,Dutch,72181920369539047,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-24-1,5563,Dutch,3-24,kalf,kalf,k ɑ l f,,12,false,^kalf$,Dutch,7218192066021312,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-25-1,5564,Dutch,3-25,schaap,schaap,s x aː p,,12,false,^schaap$,Dutch,72181920907625665,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-3-26-1,5565,Dutch,3-26,ram,ram,r ɑ m,,12,false,^ram$,Dutch,72181920564706109,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1223,1.0,,,,,,,noun,,,,
Dutch-3-28-1,5566,Dutch,3-28,ooi,ooi,oː j,,12,false,^ooi$,Dutch,72181920401700893,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-3-29-1,5567,Dutch,3-29,lam (1),lam,l ɑ m,,12,false,^lam$,Dutch,72181920998106659,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-32-1,5568,Dutch,3-32,wild zwijn,wild_zwijn,ʋ ɪ l t + z ʋ ɛi n,,12,false,^wild_zwijn$,Dutch,72181920369192371,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[wild swine],0.5,EWB 1997,,,1485,1.0,,,,,,,noun,,,,
Dutch-3-34-1,5569,Dutch,3-34,zeug,zeug,z øː x,,12,false,^zeug$,Dutch,7218192047880633,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1287,1.0,,,,,,,noun,,,,
Dutch-3-35-1,5570,Dutch,3-35,varken,varken,v ɑ r k ə,,12,false,^varken$,Dutch,72181920329770758,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1155,1.0,,,,,,,noun,,,,
Dutch-3-36-1,5571,Dutch,3-36,geit,geit,x ɛi t,,12,false,^geit$,Dutch,72181920351730003,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-37-1,5572,Dutch,3-37,bok,bok,b ɔ k,,12,false,^bok$,Dutch,72181920882948446,,,3. perhaps borrowed,0.5,maybe Celtic,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,0901-1000,1.0,1. Highly integrated,present only since contact,Insertion,,Celtic influence on Germanic [12],,noun,,,,
Dutch-3-38-1,5573,Dutch,3-38,geitje,geitje,x ɛi t j ə,,12,false,^geitje$,Dutch,72181920485252256,,,5. no evidence for borrowing,0.0,,,,analyzable derived,geit-je [geit-DIM],0.5,WNT,,,1350,1.0,,,,,,,noun,,,,
Dutch-3-41-1,5574,Dutch,3-41,paard,paard,p aː r t,,12,true,^paard$,Dutch,72181920214031616,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1266-1268,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-3-42-1,5575,Dutch,3-42,hengst,hengst,h ɛ ŋ s t,,12,false,^hengst$,Dutch,72181920352083952,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-44-1,5576,Dutch,3-44,merrie,merrie,m ɛ r iː,,12,false,^merrie$,Dutch,72181920908675121,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-45-1,5577,Dutch,3-45,veulen,veulen,v øː l ə,,12,false,^veulen$,Dutch,72181920908317040,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-3-46-1,5578,Dutch,3-46,ezel,ezel,eː z ə l,,12,true,^ezel$,Dutch,72181920680674821,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-3-47-1,5579,Dutch,3-47,muilezel,muilezel,m œy l eː z ə l,,12,false,^muilezel$,Dutch,72181920184346327,,,5. no evidence for borrowing,0.0,"Muil and ezel are both loaned from Latin mulus, asinus; the compound is made in Dutch.",yes,,analyzable compound,muil-ezel [mule-ass],0.5,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-3-47-2,5580,Dutch,3-47,muildier,muildier,m œy l d iː r,,12,false,^muildier$,Dutch,72181920439406332,,,5. no evidence for borrowing,0.0,First element is borrowed from Latin mulus; the component dier (animal) has been added to elucidate the word.,yes,,analyzable compound,muil-dier [mule-animal],0.5,EWB 1997,,,1542,0.9,,,,,,,noun,,,,
